d,T,graph,noise,K,prior_acc,prior_mode,seed,nonlinear,missing_ratio,method,tau,time,w0_auroc,w0_auprc,w0_f1_opt,w0_prec_opt,w0_rec_opt,w0_best_thr,w0_shd,w0_shd_norm,w0_k_true,w0_f1_topk,w0_shd_topk,comb_auroc,comb_auprc,comb_f1_opt,comb_prec_opt,comb_rec_opt,comb_best_thr,comb_shd,comb_shd_norm,comb_k_true,comb_f1_topk,comb_shd_topk,auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk
10,500,ER,gaussian,1,0.6,random,1,False,0.0,PRCD-MAP(learn_tau),0.7446571588516235,39.985658168792725,0.8201219512195121,0.5176587301587301,0.7499999999994063,0.7499999999999063,0.7499999999999063,0.059249676651691,4,0.0444444444444444,8,0.7499999999994063,4,0.8050407709414381,0.534772538510132,0.6046511627901762,0.5416666666666441,0.6842105263157535,0.0770245796471983,17,0.1888888888888888,19,0.5263157894731565,18,0.8050407709414381,0.534772538510132,0.6046511627901762,0.5416666666666441,0.6842105263157535,0.0770245796471983,17,0.1888888888888888,19,0.5263157894731565,18
10,500,ER,gaussian,1,0.6,random,1,False,0.0,PRCD-MAP(fixed_tau),1.0,39.03332448005676,0.809451219512195,0.5783080378013759,0.7499999999994063,0.7499999999999063,0.7499999999999063,0.0650329017758968,4,0.0444444444444444,8,0.7499999999994063,4,0.8050407709414381,0.5607381913742813,0.6046511627901762,0.5416666666666441,0.6842105263157535,0.0774201211617819,17,0.1888888888888888,19,0.5263157894731565,18,0.8050407709414381,0.5607381913742813,0.6046511627901762,0.5416666666666441,0.6842105263157535,0.0774201211617819,17,0.1888888888888888,19,0.5263157894731565,18
10,500,ER,gaussian,1,0.6,random,1,False,0.0,PRCD-MAP(no_l1_weight),0.721206784248352,38.77219128608704,0.8079268292682926,0.5157996290867093,0.7499999999994063,0.7499999999999063,0.7499999999999063,0.0685968848329093,4,0.0444444444444444,8,0.7499999999994063,4,0.8005930318754633,0.5314010373124777,0.5909090909085734,0.5199999999999793,0.6842105263157535,0.0745618313401188,18,0.2,19,0.5263157894731565,18,0.8005930318754633,0.5314010373124777,0.5909090909085734,0.5199999999999793,0.6842105263157535,0.0745618313401188,18,0.2,19,0.5263157894731565,18
10,500,ER,gaussian,1,0.6,random,1,False,0.0,PRCD-MAP(uniform),0.5000005960464478,39.85863876342773,1.0,1.0,0.9999999999993748,0.999999999999875,0.999999999999875,0.0780639486696253,0,0.0,8,0.9999999999993748,0,0.882876204595997,0.8079658123272981,0.7777777777772361,0.8235294117646575,0.7368421052631192,0.1030444122439053,8,0.0888888888888888,19,0.7368421052626192,10,0.882876204595997,0.8079658123272981,0.7777777777772361,0.8235294117646575,0.7368421052631192,0.1030444122439053,8,0.0888888888888888,19,0.7368421052626192,10
10,500,ER,gaussian,1,0.6,random,1,False,0.0,DYNOTEARS,,51.80172562599182,0.3871951219512196,0.1950349467207429,0.3749999999994531,0.3749999999999531,0.3749999999999531,0.3074485860278259,10,0.1111111111111111,8,0.3749999999994531,10,0.6256486286137879,0.3423220338722187,0.4499999999994788,0.4285714285714082,0.4736842105262909,0.1108244903123558,22,0.2444444444444444,19,0.4210526315784252,22,0.6256486286137879,0.3423220338722187,0.4499999999994788,0.4285714285714082,0.4736842105262909,0.1108244903123558,22,0.2444444444444444,19,0.4210526315784252,22
10,500,ER,gaussian,1,0.6,random,1,False,0.0,PCMCI+,,0.5656876564025879,0.9977134146341464,0.9704861111111112,0.9411764705876264,0.8888888888887901,0.999999999999875,0.0031026249871764,1,0.0111111111111111,8,0.8749999999993906,2,0.9121571534469978,0.813894924336219,0.799999999999458,0.8749999999999454,0.7368421052631192,0.0868734996409395,7,0.0777777777777777,19,0.7368421052626192,10,0.9121571534469978,0.813894924336219,0.799999999999458,0.8749999999999454,0.7368421052631192,0.0868734996409395,7,0.0777777777777777,19,0.7368421052626192,10
10,500,ER,gaussian,1,0.6,random,1,False,0.0,VARLiNGAM,,0.3968145847320556,0.7538109756097561,0.2384604978354978,0.49999999999947,0.4166666666666319,0.6249999999999218,0.0033192727011898,10,0.1111111111111111,8,0.3749999999994531,10,0.6901408450704225,0.3386710984234204,0.5405405405400117,0.5555555555555247,0.5263157894736565,0.0995781810356968,17,0.1888888888888888,19,0.5263157894731565,18,0.6901408450704225,0.3386710984234204,0.5405405405400117,0.5555555555555247,0.5263157894736565,0.0995781810356968,17,0.1888888888888888,19,0.5263157894731565,18
10,500,ER,gaussian,1,0.6,random,1,False,0.0,NGC,,6.139192819595337,0.2698170731707317,0.0651614991759294,0.1702127659572875,0.0930232558139524,0.999999999999875,0.8799503185042186,78,0.8666666666666667,8,0.0,16,0.3928836174944403,0.1726084026841277,0.3619047619044586,0.2209302325581369,0.9999999999999476,0.8799503185042186,67,0.7444444444444445,19,0.1052631578942313,34,0.3928836174944403,0.1726084026841277,0.3619047619044586,0.2209302325581369,0.9999999999999476,0.8799503185042186,67,0.7444444444444445,19,0.1052631578942313,34
10,500,ER,gaussian,1,0.6,random,1,False,0.0,PRCD-MAP(NAM),0.3672663271427154,79.99221754074097,0.5015243902439024,0.1451025574666879,0.199999999999815,0.1111111111111095,0.999999999999875,3.0430972575190726e-06,64,0.7111111111111111,8,0.1249999999994843,14,0.597479614529281,0.4114502584128969,0.393939393938972,0.2765957446808452,0.6842105263157535,0.031534267280569,40,0.4444444444444444,19,0.3684210526310596,24,0.597479614529281,0.4114502584128969,0.393939393938972,0.2765957446808452,0.6842105263157535,0.031534267280569,40,0.4444444444444444,19,0.3684210526310596,24
10,500,ER,gaussian,1,0.6,random,2,False,0.0,PRCD-MAP(learn_tau),0.722657322883606,39.87793469429016,0.5377906976744186,0.1650681987173529,0.3333333333327777,0.49999999999975,0.2499999999999375,0.3446004288879471,4,0.0444444444444444,4,0.2499999999994375,6,0.6578947368421053,0.3137524350795188,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.048035211299532,28,0.3111111111111111,14,0.2857142857137653,20,0.6578947368421053,0.3137524350795188,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.048035211299532,28,0.3111111111111111,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.6,random,2,False,0.0,PRCD-MAP(fixed_tau),1.0,39.09300136566162,0.6540697674418604,0.2783368644067796,0.4999999999993749,0.499999999999875,0.499999999999875,0.084692437445099,4,0.0444444444444444,4,0.4999999999993749,4,0.6823308270676691,0.3785565017764874,0.4761904761899863,0.7142857142856123,0.3571428571428316,0.1355078999121584,11,0.1222222222222222,14,0.3571428571423316,18,0.6823308270676691,0.3785565017764874,0.4761904761899863,0.7142857142856123,0.3571428571428316,0.1355078999121584,11,0.1222222222222222,14,0.3571428571423316,18
10,500,ER,gaussian,1,0.6,random,2,False,0.0,PRCD-MAP(no_l1_weight),0.7001743912696838,38.431480884552,0.4738372093023255,0.1604366987179487,0.3333333333327777,0.49999999999975,0.2499999999999375,0.3490484120258734,4,0.0444444444444444,4,0.2499999999994375,6,0.6578947368421053,0.3136025980959839,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.0465397882701164,28,0.3111111111111111,14,0.2857142857137653,20,0.6578947368421053,0.3136025980959839,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.0465397882701164,28,0.3111111111111111,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.6,random,2,False,0.0,PRCD-MAP(uniform),0.5000005960464478,38.042577505111694,0.4622093023255814,0.1181305013394565,0.2857142857137143,0.3333333333332222,0.2499999999999375,0.2428818625121859,5,0.0555555555555555,4,0.2499999999994375,6,0.6456766917293233,0.2857727852793329,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.0467937533280358,28,0.3111111111111111,14,0.2857142857137653,20,0.6456766917293233,0.2857727852793329,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.0467937533280358,28,0.3111111111111111,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.6,random,2,False,0.0,DYNOTEARS,,50.798935651779175,0.5465116279069767,0.5214231927710844,0.6666666666659999,0.9999999999995,0.499999999999875,0.4053267761690532,2,0.0222222222222222,4,0.4999999999993749,4,0.7236842105263157,0.4345368379161572,0.4390243902434313,0.333333333333321,0.6428571428570969,0.0633323087764145,23,0.2555555555555555,14,0.3571428571423316,18,0.7236842105263157,0.4345368379161572,0.4390243902434313,0.333333333333321,0.6428571428570969,0.0633323087764145,23,0.2555555555555555,14,0.3571428571423316,18
